,005930,000660,373220,207940,005380,005935,000270,068270,105560,035420,055550,012330,005490,010130,028260,051910,138040,032830,329180,012450,006400,086790,011200,000810,035720,033780,066570,015760,034020,259960,009540,267260,003670,017670,042660,316140,024110,003550,018260,402340,030200,010140,034730,323410,000100,096770,003490,086520,352820,086280,009150,326030,028300,047050,042700,005830,064350,443060,450080,090430,047810,010950,267250,005387,088980,272210,079550,051900,180640,006800,034220,021240,029780,161390,036570,032640,298040,010620,005940,010120,454910,003230,251270,071050,011790,016360,000150,011070,271560,078930,241560,128940,036460,097950,005385,035250,066970,302440,307950,175330,028050,022100,000720,011170,039490,138930,377300,009830,462870,006260,011780,348370,004020,000250,001040,277810,026960,052690,087010,001450,081660,004990,012750,068760,088350,005070,008930,007070,009420,000880,001440,018880,030000,012510,002380,017800,310210,489790,051600,383220,004370,062040,028670,018670,001570,002790,041510,361610,282330,111770,000120,023530,204320,257720,139480,112610,103140,006280,178320,278470,000240,007390,298380,192820,007310,069620,006360,008770,047040,357780,089030,042670,000080,051915,112040,000990,007660,139130,005850,950160,003690,140860,009450,082740,328130,078600,161890,001720,004170,185750,020150,073240,395400,294870,005290,003090,298020,014820,137310,009240,267270,103590,006040,375500,014680,096530,065350,009970,010060,018290,007340,011210,089860,001120,204270,005300,001530,192080,001740,001800,336260,280360,004000,457190,365550,069960,214370,067630,950210,095340,082640,140410,108320,300720,085620,002840,086900,004490,376300,039200,078130,440110,225570,085660,051980,002710,079160,248070,034230,232140,001430,003540,000815,017860,041190,417200,004800,003570,058970,009410,192400,031980,084370,298050,039130,214320,003530,000670,023590,121600,003620,330590,120110,281740,115450,066575,353200,069260,025540,003240,000640,042000,020560,003850,005440,089590,229640,000210,033100,053800,100090,323280,285130,032350,012630,005250,030190,268280,003030,001680,006120,281820,293940,071970,114090,336370,241710,000400,067310,271940,048410,475560,317330,170900,091810,145720,006380,064960,005180,005420,002350,016380,008730,053030,030610,222080,344820,381970,009900,049770,403550,000070,241590,192650,098460,030520,019170,272450,006650,181710,071320,105630,348950,00680K,005880,047920,001060,006110,314930,057050,010780,206650,099190,003470,099320,093370,017960,002030,000370,340570,064550,025320,036540,090460,456040,365340,013890,383800,145990,460930,007700,082270,377740,101360,358570,016800,189300,335890,017940,178920,131290,077970,082920,003920,002240,083650,284740,058610,418550,025980,251970,079900,029960,126560,015750,025900,453340,334970,095660,014620,161000,101490,475150,336570,017810,003280,002960,253590,397030,000155,093050,171090,144510,003300,091120,014830,068240,448730,183190,220100,357120,032190,034310,166480,060370,058650,399720,432320,161580,005610,003545,094800,029530,460860,034950,003160,130660,031430,206640,347850,352480,003520,006730,084110,079370,115390,018250,003960,005810,226950,104700,075580,290690,036810,195870,194480,278280,027360,218410,005090,199800,005389,420770,290650,228760,372320,255220,001340,138580,036530,004690,093230,179900,094170,090435,032820,033500,038500,215600,458650,00088K,004700,060980,123890,020000,249420,319400,002310,455900,023160,000500,080220,230360,084010,445090,338220,900140,211050,027410,119610,372170,097520,035890,094480,001940,388720,093320,200880,032500,003220,025860,445680,100790,126720,216080,237880,378340,306200,108670,026890,071055,295310,049070,001470,013030,053610,286940,114840,033270,160190,005390,084690,00104K,018310,050890,025770,101730,136480,200670,007460,003000,045100,001200,043150,072710,100840,051905,000520,082800,095610,041830,267980,083450,001270,015360,009680,396270,256840,005160,041960,003800,089980,005690,101160,092790,001820,034120,009290,051360,108860,095700,439090,102460,122900,036620,298690,088260,012030,031330,001500,900290,041020,114190,002320,035150,006390,058820,334890,007690,003350,033240,000480,323990,094360,024850,099430,039440,086980,272550,024720,059090,118990,060280,037270,123860,214430,006220,121800,011760,052020,252990,001630,023410,451800,298830,034830,001790,174900,017390,011930,150840,389650,095500,365330,001250,010690,004430,035600,089010,067080,268600,179290,360070,265520,199820,005720,097230,096040,117580,217270,001390,078160,002150,039840,036560,339770,006405,016590,102710,001230,109610,056080,304360,005500,002810,000430,226320,009160,054950,208340,001510,002900,211270,037710,006060,377450,107640,151860,029460,304100,000680,011500,104830,321820,052400,437730,016580,452260,297890,024060,060150,005010,078020,102940,092230,000490,108490,005945,004360,462350,053210,357550,204620,126700,071280,205470,394280,101930,008060,000140,243840,263720,109070,148150,057880,092040,084680,322000,416180,001130,025000,110990,305090,299900,182360,013120,036890,068930,000540,007570,402030,016610,096760,213500,086390,044450,051500,003120,025950,064260,950130,336680,048870,138490,030530,203400,214680,095570,001780,194370,005680,136540,051370,044490,270520,100120,084650,006340,035080,060720,457550,083790,200710,337930,090360,039570,348340,083930,206560,003070,473980,024810,451760,028100,144960,043370,079940,466100,102260,190510,045390,009470,474170,267850,034810,004980,270660,126600,014940,015860,007810,095720,293480,019680,047560,037560,462520,007160,041440,017890,016790,004090,461300,042370,475400,011040,035810,001460,058430,114810,086890,122640,950170,000020,271980,036030,460850,209640,307750,404990,048530,036800,036200,371950,004380,254490,032620,018470,077360,105550,234080,001520,107590,123040,200350,214390,053690,278650,003580,080160,100250,067390,417310,370090,071840,078150,004560,134380,388050,053080,002100,010820,016450,023760,000390,003555,003200,064090,322510,078070,182400,377190,441270,002390,472850,143240,389260,019210,078520,067280,027970,032300,011000,405100,042420,090710,089970,425040,078140,033920,000320,011785,096240,008350,389020,054450,060590,038290,382840,002020,005430,081000,461030,000050,106190,097955,126340,047310,108230,225190,299030,073010,412540,138610,053300,160600,092200,439580,236200,079430,092220,063570,214180,105840,039980,101530,063080,424960,012320,089600,090350,010955,046440,004250,361390,448280,122990,036220,029480,234690,217330,006490,293780,122450,203650,003650,001020,008110,000860,064820,036420,009580,007860,000300,033640,048550,009155,039560,035510,030210,354320,023910,368770,070960,036190,003830,194700,235980,288330,282880,145170,078940,094820,008490,456070,083310,015230,290550,006840,168360,001750,005950,215090,061970,143160,092130,950140,274090,110790,002170,033160,015890,102120,005860,234340,004970,090850,006910,046070,092190,308430,128820,003547,294090,003060,121440,038390,011810,195990,350520,013990,136490,214420,123410,417010,210540,000970,064800,094280,084990,363280,011280,003610,001360,037460,049950,206400,149950,079960,264850,034300,078350,425420,023600,065660,049720,008040,080420,251370,124500,051160,298540,006620,131370,033790,020120,453450,011330,400760,044990,443670,156100,115180,123330,210980,014280,093520,004080,086820,068290,045660,378800,092870,093640,487570,389470,064290,112290,030960,072870,356680,475960,039340,269620,047820,007110,017370,002620,117730,02826K,000700,255440,452280,082850,119850,073490,330860,322310,007330,025820,067990,321550,027710,950190,053280,005870,007210,317400,006890,010580,000105,015590,040300,317870,042600,289220,072770,014530,009070,065650,101670,004710,054210,049960,246710,058630,024090,052260,225530,003460,003720,338840,009270,065450,033180,023440,066620,443250,001080,079810,356860,450140,139990,178780,950220,031440,108380,333430,192440,001045,099440,023900,294570,298000,146320,109740,191420,100130,089890,310200,151910,205100,043610,353810,230240,063160,00279K,002780,315640,302550,251120,214260,063170,052420,340360,049180,009300,285490,092460,005710,007540,014580,052330,065680,453860,012860,418470,248170,900250,214330,026150,060570,104460,017550,002720,066590,019440,000440,104480,012600,396470,019550,018120,120030,089470,011700,013580,054050,068790,005990,083420,273640,131400,452200,950110,217730,002210,054620,058850,021080,351870,016710,100700,217820,234300,069510,033290,458870,067900,013570,086710,008970,357230,092070,046210,289930,284620,170920,034590,001380,138080,382900,124560,004310,147830,299660,033530,012700,012610,272110,008260,119830,149980,394800,088800,045970,297090,348150,402490,099750,111710,163560,065710,158430,019010,023450,084730,432470,365590,183490,004100,092730,362320,267290,388870,085670,039860,419080,004140,228850,160980,900340,037070,002200,226400,056090,093920,019590,012690,035000,432720,125210,039610,244920,011560,041590,464080,372910,317690,002700,277880,071200,066700,256940,016740,014160,003480,097800,417790,012800,091580,011150,228670,060310,038110,207760,053050,054670,290670,282720,140070,040420,023000,226440,162300,261200,396690,002990,123690,049520,264900,261780,381620,047400,419050,102370,175140,002600,140670,017900,111380,419530,010100,061250,066410,200470,013360,035610,002450,187420,171120,180400,018000,388790,264660,000180,058400,003100,042510,067000,215360,173130,009780,448710,061040,041930,072020,089850,042520,411080,445180,067570,227840,013310,024900,065510,417500,220260,053580,408900,347890,004830,137950,033230,109960,077500,101140,332570,016090,048910,037950,014470,049430,452400,216050,004890,064850,451250,002460,250060,066980,376190,027050,475580,057680,040350,064240,053700,314130,253840,090470,003780,074430,014200,060560,078000,260930,208140,054800,259630,186230,044340,066790,004840,208370,073560,036090,418620,004150,120240,000157,023800,163280,080580,238090,382800,014790,019490,036630,005960,306620,317850,007820,408920,059210,219130,058860,001260,131030,008700,389500,037440,260970,078860,021320,418420,038540,011690,115500,001540,007720,226330,333620,322180,267320,187870,198440,293580,339950,014710,007280,086960,376270,095190,215100,352090,142210,013520,010040,476080,384470,263860,163730,309960,096775,338100,366030,007590,039020,042500,127120,107600,009200,041920,004720,204610,004960,032560,004650,001560,481850,067830,330350,024740,291230,232680,264450,054920,218150,376930,006880,159580,000910,320000,123420,382480,122310,038460,241770,136410,069460,040910,006090,263600,222810,000230,403490,093190,079980,311390,005800,352910,311320,311690,043650,210120,262260,452190,010470,142280,126730,241690,044820,000590,393210,365270,300120,054780,452430,003925,141000,005740,222160,054930,457370,111110,036640,012790,383930,185490,304840,032850,223250,369370,011370,043260,002800,294630,363250,456010,204840,352700,024840,036580,199430,307930,442900,302430,010960,950200,175250,115440,127980,130580,084180,265560,307180,033830,222110,053260,027830,088390,006660,196300,053450,126880,004910,263050,054040,065130,109860,067370,008830,091440,170030,074610,462510,105740,413630,015710,128660,006805,039240,033310,013700,217190,090410,083500,036670,002230,432430,024880,010640,187660,241520,004870,017510,086670,317770,100220,289080,081150,053160,037350,464280,224110,036120,048430,011320,033170,263800,104620,052790,348350,465480,004540,049550,094850,237820,000220,101170,092440,155650,041910,050110,024910,145210,102280,038680,013870,024800,049480,007370,239610,065530,006370,044060,357580,058730,017480,014440,042110,330730,067290,377480,347000,043910,446540,032540,078935,069540,053980,007980,153710,023960,256630,002760,033320,391710,208860,087260,038060,101330,002140,465770,041650,016880,294140,043220,214270,021820,200230,059120,001275,246720,464580,004450,003010,081580,053350,203690,004920,357250,004060,020710,172670,101000,104540,396300,009770,072990,025550,214870,075180,378850,003560,129260,407400,017180,159010,222040,241840,03473K,073570,100590,199550,189980,055490,031820,300080,010660,321260,239890,046120,017040,347740,219750,033130,006140,051490,105330,361570,002410,066130,073640,288620,050960,115160,032940,063440,234100,011390,336060,017650,052770,450330,004780,009190,039830,041520,33626K,270870,251630,027580,023810,199480,038010,226360,044960,052670,115310,009180,092780,053950,071090,250000,039420,037330,085310,201490,129890,460470,214610,006050,246960,451220,019990,359090,001620,219550,096350,094840,160550,059270,001840,263690,064480,002360,347700,010170,008370,065950,327260,155660,226340,072130,046390,099520,004590,000850,413640,032860,105760,014990,004770,351330,460940,036010,005750,052300,099220,066670,245620,013810,331380,041460,010240,095270,057030,007680,009730,047770,236810,109820,417970,189690,198080,053290,220180,290380,082210,037370,290090,053270,212560,204020,037230,078890,036710,054540,377220,024940,002795,002880,046970,000890,263020,307870,011420,038070,060230,056730,038880,123570,006740,068050,004410,208640,170790,389140,091090,011230,217480,420570,019180,066310,033340,014190,071670,340930,120115,256150,049630,000650,368600,007610,036180,036000,067170,353590,049080,008250,027740,033560,271830,033540,073110,002630,052220,053620,014970,080000,067920,234920,021050,279600,009320,106080,060850,205500,376290,025750,123840,418250,118000,192250,260660,008870,103840,005670,018500,080530,016100,087600,242040,097780,096610,002220,083660,290740,040610,173940,037760,096630,066900,308080,097870,094940,036170,003080,019540,313760,306040,122350,100030,373110,090080,080010,037030,086040,014570,332370,140430,303530,309930,288980,049120,039010,150900,000725,001550,010600,032790,363260,072470,100660,094970,109670,024950,464500,050860,129920,002920,134790,317830,068330,025530,005305,088910,257370,900100,142760,227950,277410,052900,075970,221980,263920,357880,123700,219420,376180,348030,217500,045340,039290,006980,009810,145270,452160,082660,241790,004440,022220,025880,071850,023350,069730,038870,026940,066910,042040,448740,024830,091590,003310,171010,008420,277070,140520,092300,007530,389030,263700,430690,001290,133750,052600,225220,417840,263770,036690,307280,056700,052710,419120,104200,016250,016600,373200,254120,099390,440320,019770,089140,241820,435620,046940,262840,045060,347860,314140,195500,101240,043340,321370,347770,440290,189860,024890,111870,031310,033200,021880,032580,450520,020760,223310,357430,126640,013720,355150,469750,085910,049800,122690,900270,238490,265740,37550L,177830,006570,227610,049830,301300,032960,355390,064520,104040,318000,127710,377330,318410,065500,006125,299170,099410,093240,004270,056360,434480,200780,130500,051390,168330,28513K,057540,012170,014130,263810,131100,222980,273060,290720,323350,138070,143210,088280,012160,115610,033250,114630,098120,285800,012200,088340,290660,089790,238120,417860,051630,153460,406820,009460,239340,038340,069640,318020,018680,380540,308170,376980,405920,115480,024120,291650,010280,109080,446070,003535,003465,012280,290120,192390,038620,900310,196450,131090,088130,001210,424980,005030,019175,189330,147760,010770,169330,117670,083550,028080,005360,009835,148930,023150,419540,065440,33637K,017000,318010,089150,018700,360350,187220,452980,138360,003475,080520,228340,431190,046310,002820,079000,031510,007770,066360,058110,021650,377030,258610,252500,417180,439250,032750,196490,153490,240600,025440,246690,051380,114450,373170,267790,090370,002290,067010,412350,354200,335810,134580,340440,367000,036480,276040,079170,069410,098660,298060,246250,203450,332290,000215,048470,001810,452300,060540,038950,303360,274400,290520,131220,139670,096690,190650,198940,128540,001140,013000,199730,276730,008470,900300,322780,011300,37550K,297570,303030,119500,002420,048770,075130,290270,131760,032680,299910,005820,289010,078590,037400,362990,348080,372800,405000,222420,331520,009140,221840,059100,012620,035620,054300,006200,328380,356890,024070,187790,023770,101390,025560,415380,184230,318160,221800,187270,007120,088290,438700,070300,020180,317120,000950,351320,192410,021040,148780,040160,015020,333050,045520,340810,047080,197140,137080,133820,032980,052460,026040,215380,065060,092600,091340,002870,317240,361670,072950,068100,068940,033050,000760,009310,034940,016920,011090,043710,229000,090150,003680,071950,035200,038530,015260,115530,080470,335870,065570,353190,072520,001070,086060,069920,065370,317530,032800,451700,137940,310870,296640,058450,000040,039310,005320,148250,286750,247660,094860,002690,331920,143540,900110,085810,119650,001465,001420,312610,146060,083470,073190,052860,004365,018620,076080,355690,131180,368970,060380,045510,121850,006920,238200,377460,003495,060900,208710,464680,076610,208350,045300,008600,019685,067730,012340,101400,237750,179530,014910,095910,008775,093380,035460,152550,032080,139050,023790,030720,079650,032280,042940,00499K,084870,193250,050120,204630,290560,113810,014100,001000,429270,010420,002680,084670,225590,005110,043090,010400,154030,103230,258830,900260,159910,215480,044480,025870,054940,33626L,900070,204210,083640,214310,232830,352940,001685,468510,088790,900120,054220,050760,071460,089230,217620,108675,002070,044780,066430,080720,043200,079190,365900,258790,017250,230980,008290,048830,044380,291810,009440,227100,025890,352770,154040,063760,225430,900280,130740,054090,224060,067770,244460,275630,449020,039740,009620,054180,134060,002355,054410,000885,060480,110020,091970,115570,065770,065170,005257,215790,001770,019570,188260,025620,177350,020400,035290,069330,053060,344860,000087,439410,101680,466910,065150,33637L,123750,084695,191410,043360,049470,016670,027040,457390,000075,35320K,043100,196700,030350,482680,477380,421800,440820,123010,308100,478780,424760,424140,065420,168490,106520,062970,043590,457630,007815,096870,060240,069140,001795,084440,121890,008500,422040,051780,004105,477340,469880,412930,438220,454750,106240,070590,044180,430220,442310,079950,250930,073540,473050,140910,479880,478440,011080,050090,002025,031860,060260,406760,065690,004255,446840,003075,458320,481890,478390,001067,054630,18064K,004835,471050,026910,446750,482520,456440,430460,38380K,477760,435380,418170,425290,174880,448370,476470,019660,469900,145995,445970,474660,000225,477470,415580,005725,474490,454640,477530,430700,486630,444920,446190,437780,452670,448830,450050,455910,455310,478110,001065,472220,446150,03481K,488060,448760,439730,450940,079970,464440,469480,473950,467930,442770,455250,458610,445360,468760,462020,487830,456490,440790,004985,472230,473370,433530,006345,00806K,418210,413600,465320,45014K,435870,474930,475250,26490K,442130,323230,473000,45226K,475240,457940,000325,001755,438580,001515,014825,090355,000145,008355,36328K,005745,005965,007575,00781K,004545,023460,014285,012205,000545,011155,009415,000227,002787,002785,014915,001525,032685,001527,021045,004415,002995
